,goodreads_book_id,tag_id,count,tag_name,original_title,book_id
19697,6452760,10304,93,education,"Stones into Schools: Promoting Peace with Books, Not Bombs, in Afghanistan and Pakistan",7001
19698,6452796,21689,1145,non-fiction,Drive: The Surprising Truth About What Motivates Us,1621
19699,6452796,5951,1102,business,Drive: The Surprising Truth About What Motivates Us,1621
19700,6452796,24526,940,psychology,Drive: The Surprising Truth About What Motivates Us,1621
19701,6452806,4605,171,biography,True Compass: A Memoir,8836
19702,6452806,21689,114,non-fiction,True Compass: A Memoir,8836
19703,6452806,23931,97,politics,True Compass: A Memoir,8836
19704,6455256,16095,556,james-patterson,Worst Case,6237
19705,6455256,20939,185,mystery,Worst Case,6237
19706,6455256,11743,129,fiction,Worst Case,6237
19707,6457081,14487,1260,historical-fiction,Remarkable Creatures,3686
19708,6457081,11743,597,fiction,Remarkable Creatures,3686
19709,6457081,14467,224,historical,Remarkable Creatures,3686
19710,6457229,14821,1040,horror,The Monstrumologist,9003
19711,6457229,33114,844,young-adult,The Monstrumologist,9003
19712,6457229,11305,577,fantasy,The Monstrumologist,9003
19713,6460331,33114,366,young-adult,Runaway ,6801
19714,6460331,32989,209,ya,Runaway ,6801
19715,6460331,19689,166,meg-cabot,Runaway ,6801
19716,6463967,21689,1820,non-fiction,The Big Short: Inside the Doomsday Machine,985
19717,6463967,5951,909,business,The Big Short: Inside the Doomsday Machine,985
19718,6463967,10245,889,economics,The Big Short: Inside the Doomsday Machine,985
19719,6464094,20939,172,mystery,This Book Is Not Good for You,6749
19720,6464094,11305,138,fantasy,This Book Is Not Good for You,6749
19721,6464094,27199,98,series,This Book Is Not Good for You,6749
19722,6464937,27669,736,short-stories,Too Much Happiness,7366
19723,6464937,11743,400,fiction,Too Much Happiness,7366
19724,6464937,6184,97,canadian,Too Much Happiness,7366
19725,6465707,7778,747,comics,The Walking Dead Compendium Volume 1,1451
19726,6465707,13547,490,graphic-novel,The Walking Dead Compendium Volume 1,1451
19727,6465707,33268,375,zombies,The Walking Dead Compendium Volume 1,1451
19728,6466909,31745,73,vampires,New Moon: The Complete Illustrated Movie Companion,1109
19729,6466909,31372,66,twilight,New Moon: The Complete Illustrated Movie Companion,1109
19730,6466909,21689,65,non-fiction,New Moon: The Complete Illustrated Movie Companion,1109
19731,6468666,33114,1470,young-adult,The Reckoning,1251
19732,6468666,22973,1084,paranormal,The Reckoning,1251
19733,6468666,11305,1051,fantasy,The Reckoning,1251
19734,6469165,11743,687,fiction,What Alice Forgot,438
19735,6469165,4949,416,book-club,What Alice Forgot,438
19736,6469165,6750,236,chick-lit,What Alice Forgot,438
19737,6471550,13561,1171,graphic-novels,"The Unwritten, Volume 1: Tommy Taylor and the Bogus Identity",6817
19738,6471550,7778,950,comics,"The Unwritten, Volume 1: Tommy Taylor and the Bogus Identity",6817
19739,6471550,11305,507,fantasy,"The Unwritten, Volume 1: Tommy Taylor and the Bogus Identity",6817
19740,6472246,15048,564,humor,Chelsea Chelsea Bang Bang,1579
19741,6472246,21689,459,non-fiction,Chelsea Chelsea Bang Bang,1579
19742,6472246,19733,275,memoir,Chelsea Chelsea Bang Bang,1579
19743,6472451,11305,1712,fantasy,Ash,5432
19744,6472451,33114,1087,young-adult,Ash,5432
19745,6472451,18001,769,lgbt,Ash,5432
19746,6474550,5951,508,business,Crush It!: Why Now Is the Time to Cash in on Your Passion,5713
19747,6474550,21689,137,non-fiction,Crush It!: Why Now Is the Time to Cash in on Your Passion,5713
19748,6474550,10700,58,entrepreneurship,Crush It!: Why Now Is the Time to Cash in on Your Passion,5713
19749,6479259,33114,1927,young-adult,Spirit Bound,418
19750,6479259,22973,1856,paranormal,Spirit Bound,418
19751,6479259,31745,1661,vampires,Spirit Bound,418
19752,6479550,31617,2702,urban-fantasy,Magic Bleeds,2998
19753,6479550,11305,1258,fantasy,Magic Bleeds,2998
19754,6479550,22973,1012,paranormal,Magic Bleeds,2998
19755,6480781,21689,551,non-fiction,Open: An Autobiography,1615
19756,6480781,19733,236,memoir,Open: An Autobiography,1615
19757,6480781,3611,206,autobiography,Open: An Autobiography,1615
19758,6481245,22983,569,paranormal-romance,Shades of Midnight,6513
19759,6481245,22973,454,paranormal,Shades of Midnight,6513
19760,6481245,31745,413,vampires,Shades of Midnight,6513
19761,6482837,33114,4092,young-adult,Before I Fall,435
19762,6482837,32989,2168,ya,Before I Fall,435
19763,6482837,8055,1462,contemporary,Before I Fall,435
19764,6485421,11305,215,fantasy,The Mortal Instruments Boxed Set: City of Bones; City of Ashes; City of Glass,1754
19765,6485421,33114,153,young-adult,The Mortal Instruments Boxed Set: City of Bones; City of Ashes; City of Glass,1754
19766,6485421,32989,95,ya,The Mortal Instruments Boxed Set: City of Bones; City of Ashes; City of Glass,1754
19767,6486483,24526,468,psychology,Emotional Intelligence 2.0,1446
19768,6486483,21689,425,non-fiction,Emotional Intelligence 2.0,1446
19769,6486483,5951,411,business,Emotional Intelligence 2.0,1446
19770,6487308,33114,4150,young-adult,Fallen,224
19771,6487308,11305,3122,fantasy,Fallen,224
19772,6487308,2516,2264,angels,Fallen,224
19773,6488483,13561,850,graphic-novels,The Walking Dead Volume 11,7813
19774,6488483,14821,441,horror,The Walking Dead Volume 11,7813
19775,6488483,7778,395,comics,The Walking Dead Volume 11,7813
19776,6489529,11743,241,fiction,The Burning Land,5433
19777,6489529,14467,161,historical,The Burning Land,5433
19778,6489529,4297,123,bernard-cornwell,The Burning Land,5433
19779,6493208,21689,7897,non-fiction,The Immortal Life of Henrietta Lacks,208
19780,6493208,21773,3776,nonfiction,The Immortal Life of Henrietta Lacks,208
19781,6493208,26816,3297,science,The Immortal Life of Henrietta Lacks,208
19782,6493321,13561,512,graphic-novels,Logicomix: An Epic Search for Truth,8497
19783,6493321,21689,213,non-fiction,Logicomix: An Epic Search for Truth,8497
19784,6493321,14552,153,history,Logicomix: An Epic Search for Truth,8497
19785,6495359,23086,360,patricia-cornwell,The Scarpetta Factor ,6422
19786,6495359,20939,322,mystery,The Scarpetta Factor ,6422
19787,6495359,11743,192,fiction,The Scarpetta Factor ,6422
19788,6496815,21689,844,non-fiction,NurtureShock: New Thinking About Children,5012
19789,6496815,21773,419,nonfiction,NurtureShock: New Thinking About Children,5012
19790,6496815,23005,308,parenting,NurtureShock: New Thinking About Children,5012
19791,6497645,30358,200,thriller,The Paris Vendetta,8894
19792,6497645,28687,164,steve-berry,The Paris Vendetta,8894
19793,6497645,11743,161,fiction,The Paris Vendetta,8894
19794,6505109,14487,248,historical-fiction,Roses,9185
19795,6505109,26138,116,romance,Roses,9185
19796,6505109,11743,62,fiction,Roses,9185
19797,6506085,21689,213,non-fiction,"Food Inc.: A Participant Guide: How Industrial Food is Making Us Sicker, Fatter, and Poorer-And What You Can Do About It",6518
19798,6506085,12175,205,food,"Food Inc.: A Participant Guide: How Industrial Food is Making Us Sicker, Fatter, and Poorer-And What You Can Do About It",6518
19799,6506085,21773,82,nonfiction,"Food Inc.: A Participant Guide: How Industrial Food is Making Us Sicker, Fatter, and Poorer-And What You Can Do About It",6518
19800,6506307,26837,942,science-fiction,Blackout,8425
19801,6506307,30464,578,time-travel,Blackout,8425
19802,6506307,26771,545,sci-fi,Blackout,8425
19803,6512140,33114,1269,young-adult,Going Bovine,5032
19804,6512140,32989,885,ya,Going Bovine,5032
19805,6512140,11305,503,fantasy,Going Bovine,5032
19806,6512154,21689,1298,non-fiction,Zeitoun,1557
19807,6512154,21773,666,nonfiction,Zeitoun,1557
19808,6512154,4949,419,book-club,Zeitoun,1557
19809,6514074,14552,1060,history,"Monuments Men: Allied Heroes, Nazi Thieves and the Greatest Treasure Hunt in History ",2837
19810,6514074,21689,788,non-fiction,"Monuments Men: Allied Heroes, Nazi Thieves and the Greatest Treasure Hunt in History ",2837
19811,6514074,21773,466,nonfiction,"Monuments Men: Allied Heroes, Nazi Thieves and the Greatest Treasure Hunt in History ",2837
19812,6515834,7077,465,christian,The Forgotten God: Reversing Our Tragic Neglect of the Holy Spirit,3448
19813,6515834,21689,202,non-fiction,The Forgotten God: Reversing Our Tragic Neglect of the Holy Spirit,3448
19814,6515834,30241,194,theology,The Forgotten God: Reversing Our Tragic Neglect of the Holy Spirit,3448
19815,6516450,21689,1881,non-fiction,What the Dog Saw and Other Adventures,1344
19816,6516450,21773,629,nonfiction,What the Dog Saw and Other Adventures,1344
19817,6516450,24526,383,psychology,What the Dog Saw and Other Adventures,1344
19818,6517407,7224,244,christmas,The Christmas List,9142
19819,6517407,11743,98,fiction,The Christmas List,9142
19820,6517407,25895,61,richard-paul-evans,The Christmas List,9142
19821,6527740,33114,3071,young-adult,Last Sacrifice ,543
19822,6527740,31745,2924,vampires,Last Sacrifice ,543
19823,6527740,22973,1803,paranormal,Last Sacrifice ,543
19824,6528034,9022,305,david-baldacci,True Blue,6134
19825,6528034,11743,180,fiction,True Blue,6134
19826,6528034,20939,176,mystery,True Blue,6134
19827,6532496,11743,183,fiction,Not My Daughter,5910
19828,6532496,6750,86,chick-lit,Not My Daughter,5910
19829,6532496,3903,78,barbara-delinsky,Not My Daughter,5910
19830,6534132,23605,861,picture-books,The Lion & the Mouse,6647
19831,6534132,6098,337,caldecott,The Lion & the Mouse,6647
19832,6534132,23596,304,picture-book,The Lion & the Mouse,6647
19833,6534932,21689,294,non-fiction,Official Book Club Selection: A Memoir According to Kathy Griffin,2925
19834,6534932,15048,277,humor,Official Book Club Selection: A Memoir According to Kathy Griffin,2925
19835,6534932,19733,259,memoir,Official Book Club Selection: A Memoir According to Kathy Griffin,2925
19836,6538757,26138,1006,romance,Rock Chick,4023
19837,6538757,17450,656,kristen-ashley,Rock Chick,4023
19838,6538757,8076,483,contemporary-romance,Rock Chick,4023
19839,6539596,6750,412,chick-lit,The Brightest Star in the Sky,5696
19840,6539596,11743,179,fiction,The Brightest Star in the Sky,5696
19841,6539596,26138,86,romance,The Brightest Star in the Sky,5696
19842,6542645,20939,557,mystery,Fantasy In Death,9676
19843,6542645,26138,243,romance,Fantasy In Death,9676
19844,6542645,16258,236,jd-robb,Fantasy In Death,9676
19845,6545536,1039,295,39-clues,The Emperor's Code,2891
19846,6545536,29609,118,the-39-clues,The Emperor's Code,2891
19847,6545536,33114,98,young-adult,The Emperor's Code,2891
19848,6547187,31745,1061,vampires,First Drop of Crimson,3514
19849,6547187,22983,1029,paranormal-romance,First Drop of Crimson,3514
19850,6547187,22973,1012,paranormal,First Drop of Crimson,3514
19851,6547188,31617,1272,urban-fantasy,Black Magic Sanction,3814
19852,6547188,11305,623,fantasy,Black Magic Sanction,3814
19853,6547188,22973,536,paranormal,Black Magic Sanction,3814
19854,6553733,20939,747,mystery,The Mapping of Love and Death,7978
19855,6553733,14487,305,historical-fiction,The Mapping of Love and Death,7978
19856,6553733,20926,178,mysteries,The Mapping of Love and Death,7978
19857,6555517,33114,934,young-adult,The Dead-Tossed Waves ,5034
19858,6555517,32989,516,ya,The Dead-Tossed Waves ,5034
19859,6555517,10064,500,dystopian,The Dead-Tossed Waves ,5034
19860,6559316,15048,492,humor,Bite Me,5412
19861,6559316,11743,368,fiction,Bite Me,5412
19862,6559316,11305,306,fantasy,Bite Me,5412
19863,6562380,28422,223,sports,When the Game Was Ours,7746
19864,6562380,3975,65,basketball,When the Game Was Ours,7746
19865,6562380,21689,60,non-fiction,When the Game Was Ours,7746
19866,6566616,33114,249,young-adult,Crocodile Tears,4675
19867,6566616,2001,185,alex-rider,Crocodile Tears,4675
19868,6566616,1691,162,adventure,Crocodile Tears,4675
19869,6566722,20939,335,mystery,Heat Wave,1934
19870,6566722,30358,230,thriller,Heat Wave,1934
19871,6566722,17213,210,kindle,Heat Wave,1934
19872,6567017,33114,4581,young-adult,"Will Grayson, Will Grayson",382
19873,6567017,32989,2609,ya,"Will Grayson, Will Grayson",382
19874,6567017,8055,1471,contemporary,"Will Grayson, Will Grayson",382
19875,6570502,24526,384,psychology,Switch: How to Change Things When Change Is Hard,3129
19876,6570502,27095,335,self-help,Switch: How to Change Things When Change Is Hard,3129
19877,6570502,21773,294,nonfiction,Switch: How to Change Things When Change Is Hard,3129
19878,6571723,31745,171,vampires,"The Morganville Vampires, Volume 1",6052
19879,6571723,33114,141,young-adult,"The Morganville Vampires, Volume 1",6052
19880,6571723,22973,75,paranormal,"The Morganville Vampires, Volume 1",6052
19881,6574102,33114,1653,young-adult,Heist Society,1550
19882,6574102,32989,953,ya,Heist Society,1550
19883,6574102,20939,743,mystery,Heist Society,1550
19884,6574542,20939,217,mystery,The First Rule,7017
19885,6574542,26010,106,robert-crais,The First Rule,7017
19886,6574542,11743,97,fiction,The First Rule,7017
19887,6578293,9444,532,diary-of-a-wimpy-kid,Dog Days,1194
19888,6578293,15048,301,humor,Dog Days,1194
19889,6578293,25438,272,realistic-fiction,Dog Days,1194
19890,6578507,14487,195,historical-fiction,The Postmistress,3724
19891,6578507,11743,104,fiction,The Postmistress,3724
19892,6578507,4949,61,book-club,The Postmistress,3724
19893,6581511,33114,923,young-adult,Shadowland,1861
19894,6581511,11305,706,fantasy,Shadowland,1861
19895,6581511,22973,531,paranormal,Shadowland,1861
19896,6584134,14527,1748,historical-romance,Nine Rules to Break When Romancing a Rake,5594
19897,6584134,26138,1614,romance,Nine Rules to Break When Romancing a Rake,5594
19898,6584134,14467,833,historical,Nine Rules to Break When Romancing a Rake,5594
19899,6584188,33114,1000,young-adult,It's Not Summer Without You,1284
19900,6584188,26138,765,romance,It's Not Summer Without You,1284
19901,6584188,8055,693,contemporary,It's Not Summer Without You,1284
19902,6585201,31617,2335,urban-fantasy,Changes,1602
19903,6585201,11305,1009,fantasy,Changes,1602
19904,6585201,9928,527,dresden-files,Changes,1602
19905,6587387,31617,2717,urban-fantasy,Silver Borne,1962
19906,6587387,11305,1401,fantasy,Silver Borne,1962
19907,6587387,22973,1263,paranormal,Silver Borne,1962
19908,6587879,14821,2923,horror,Horns,1403
19909,6587879,11743,930,fiction,Horns,1403
19910,6587879,11305,765,fantasy,Horns,1403
19911,6589074,14487,330,historical-fiction,Elizabeth Street,7390
19912,6589074,17213,142,kindle,Elizabeth Street,7390
19913,6589074,11743,129,fiction,Elizabeth Street,7390
19914,6596542,20939,307,mystery,Kinesen,9637
19915,6596542,11743,212,fiction,Kinesen,9637
19916,6596542,8517,130,crime,Kinesen,9637
19917,6596547,33114,402,young-adult,Mockingbird,4934
19918,6596547,25438,376,realistic-fiction,Mockingbird,4934
19919,6596547,11743,229,fiction,Mockingbird,4934
19920,6597651,26837,535,science-fiction,The Windup Girl,2102
19921,6597651,26771,479,sci-fi,The Windup Girl,2102
19922,6597651,11743,254,fiction,The Windup Girl,2102
19923,6600137,33114,501,young-adult,Captivate,3617
19924,6600137,11305,411,fantasy,Captivate,3617
19925,6600137,22973,282,paranormal,Captivate,3617
19926,6600807,33114,367,young-adult,Jealousy,6735
19927,6600807,31745,345,vampires,Jealousy,6735
19928,6600807,22973,306,paranormal,Jealousy,6735
19929,6604209,11305,862,fantasy,Mistborn Trilogy Boxed Set,2889
19930,6604209,11743,79,fiction,Mistborn Trilogy Boxed Set,2889
19931,6604209,10731,62,epic-fantasy,Mistborn Trilogy Boxed Set,2889
19932,6604712,21689,2187,non-fiction,Eating Animals,2290
19933,6604712,12175,807,food,Eating Animals,2290
19934,6604712,21773,743,nonfiction,Eating Animals,2290
19935,6604794,33114,1943,young-adult,The Sky Is Everywhere,1767
19936,6604794,32989,1156,ya,The Sky Is Everywhere,1767
19937,6604794,8055,1079,contemporary,The Sky Is Everywhere,1767
19938,6604887,33777,134,روايات,أنت لي,4591
19939,6604887,22034,70,novels,أنت لي,4591
19940,6604887,23171,59,pdf,أنت لي,4591
19941,6605625,33268,505,zombies,The Enemy,6275
19942,6605625,14821,413,horror,The Enemy,6275
19943,6605625,33114,399,young-adult,The Enemy,6275
19944,6606456,20939,329,mystery,The Scent of Rain and Lightning,7508
19945,6606456,11743,261,fiction,The Scent of Rain and Lightning,7508
19946,6606456,4949,149,book-club,The Scent of Rain and Lightning,7508
19947,6606855,19052,1223,manga,デッドマン・ワンダーランド 1,7076
19948,6606855,14821,92,horror,デッドマン・ワンダーランド 1,7076
19949,6606855,13561,59,graphic-novels,デッドマン・ワンダーランド 1,7076
19950,6609490,31745,28,vampires,Night World: The Ultimate Fan Guide.,6403
